date,open,high,low,close,volume,oi,percent_change,percent_change_after
2021-10-21 09:25:00+05:30,18315.3,18327.75,18252.15,18260.3,0,0,-0.3,0.05
2021-10-21 09:35:00+05:30,18260.55,18293.55,18247.7,18269.5,0,0,0.05,-0.01
2021-10-21 09:45:00+05:30,18268.7,18294.85,18252.5,18267.6,0,0,-0.01,-0.03
2021-10-21 09:55:00+05:30,18268.1,18286.8,18258.25,18262.35,0,0,-0.03,-0.09
2021-10-21 10:05:00+05:30,18263.1,18267.15,18236.25,18245.65,0,0,-0.09,-0.08
2021-10-21 10:15:00+05:30,18245.5,18247.35,18217.6,18230.8,0,0,-0.08,-0.05
2021-10-21 10:25:00+05:30,18230.7,18242.25,18219.75,18221.2,0,0,-0.05,-0.21
2021-10-21 10:35:00+05:30,18221.3,18222.1,18183.4,18183.4,0,0,-0.21,-0.09
2021-10-21 10:45:00+05:30,18183.25,18189.85,18161.25,18167.45,0,0,-0.09,-0.23
2021-10-21 10:55:00+05:30,18166.85,18172.6,18124.85,18124.85,0,0,-0.23,0.04
2021-10-21 11:05:00+05:30,18124.3,18159.6,18118.55,18131.6,0,0,0.04,0.05
2021-10-21 11:15:00+05:30,18131.6,18141.0,18107.35,18140.45,0,0,0.05,0.15
2021-10-21 11:25:00+05:30,18141.1,18180.6,18139.05,18167.45,0,0,0.15,0.05
2021-10-21 11:35:00+05:30,18168.25,18193.95,18167.65,18175.85,0,0,0.05,0.01
2021-10-21 11:45:00+05:30,18177.35,18189.85,18168.85,18176.85,0,0,0.01,-0.16
2021-10-21 11:55:00+05:30,18176.7,18178.45,18142.65,18147.95,0,0,-0.16,0.09
2021-10-21 12:05:00+05:30,18148.3,18164.7,18146.7,18163.55,0,0,0.09,-0.18
2021-10-21 12:15:00+05:30,18163.9,18170.15,18130.15,18130.15,0,0,-0.18,0.01
2021-10-21 12:25:00+05:30,18131.05,18146.3,18120.55,18131.5,0,0,0.01,0.06
2021-10-21 12:35:00+05:30,18131.0,18142.4,18112.8,18141.65,0,0,0.06,0.05
2021-10-21 12:45:00+05:30,18141.35,18170.35,18138.15,18150.25,0,0,0.05,0.09
2021-10-21 12:55:00+05:30,18150.0,18181.15,18141.45,18166.55,0,0,0.09,-0.16
2021-10-21 13:05:00+05:30,18166.4,18167.2,18136.2,18137.85,0,0,-0.16,-0.06
2021-10-21 13:15:00+05:30,18139.95,18143.0,18118.85,18126.15,0,0,-0.06,-0.18
2021-10-21 13:25:00+05:30,18126.55,18146.4,18086.25,18092.95,0,0,-0.18,-0.02
2021-10-21 13:35:00+05:30,18094.05,18099.95,18073.15,18089.3,0,0,-0.02,-0.03
2021-10-21 13:45:00+05:30,18088.6,18118.6,18081.1,18084.15,0,0,-0.03,-0.06
2021-10-21 13:55:00+05:30,18083.1,18112.9,18070.05,18073.8,0,0,-0.06,0.02
2021-10-21 14:05:00+05:30,18073.95,18091.45,18065.6,18077.0,0,0,0.02,-0.14
2021-10-21 14:15:00+05:30,18076.65,18084.95,18051.15,18051.65,0,0,-0.14,0.48
2021-10-21 14:25:00+05:30,18054.0,18139.7,18048.75,18138.1,0,0,0.48,0.02
2021-10-21 14:35:00+05:30,18139.0,18154.0,18122.1,18141.9,0,0,0.02,0.03
2021-10-21 14:45:00+05:30,18141.8,18150.8,18135.35,18147.6,0,0,0.03,-0.01
2021-10-21 14:55:00+05:30,18147.95,18189.55,18134.8,18146.55,0,0,-0.01,0.12
2021-10-21 15:05:00+05:30,18147.25,18169.3,18123.9,18168.85,0,0,0.12,0.16
2021-10-21 15:15:00+05:30,18168.3,18202.95,18168.25,18198.8,0,0,0.16,0.11
2021-10-21 15:25:00+05:30,18198.4,18222.35,18198.4,18219.6,0,0,0.11,0.16
2021-10-22 09:15:00+05:30,18230.7,18276.0,18206.15,18248.25,0,0,0.16,0.26
2021-10-22 09:25:00+05:30,18248.5,18295.6,18248.5,18295.4,0,0,0.26,0.07
2021-10-22 09:35:00+05:30,18296.0,18311.65,18280.35,18308.1,0,0,0.07,-0.25
2021-10-22 09:45:00+05:30,18308.25,18313.35,18256.05,18262.2,0,0,-0.25,0.1
2021-10-22 09:55:00+05:30,18262.05,18289.05,18229.35,18281.25,0,0,0.1,-0.02
2021-10-22 10:05:00+05:30,18281.55,18290.75,18270.25,18276.75,0,0,-0.02,-0.03
2021-10-22 10:15:00+05:30,18278.4,18278.75,18239.35,18271.15,0,0,-0.03,0.0
2021-10-22 10:25:00+05:30,18270.55,18282.95,18254.75,18272.0,0,0,0.0,0.01
2021-10-22 10:35:00+05:30,18272.15,18285.35,18265.65,18274.55,0,0,0.01,-0.22
2021-10-22 10:45:00+05:30,18275.0,18275.0,18232.45,18233.65,0,0,-0.22,0.21
2021-10-22 10:55:00+05:30,18234.5,18272.05,18229.65,18271.7,0,0,0.21,-0.05
2021-10-22 11:05:00+05:30,18270.75,18287.05,18262.35,18262.35,0,0,-0.05,-0.06
2021-10-22 11:15:00+05:30,18263.85,18268.75,18237.8,18252.3,0,0,-0.06,-0.46
2021-10-22 11:25:00+05:30,18250.9,18252.0,18159.25,18169.0,0,0,-0.46,0.17
2021-10-22 11:35:00+05:30,18168.1,18200.65,18161.15,18200.4,0,0,0.17,0.05
2021-10-22 11:45:00+05:30,18200.65,18221.85,18176.75,18208.85,0,0,0.05,-0.13
2021-10-22 11:55:00+05:30,18208.1,18208.2,18161.75,18184.9,0,0,-0.13,-0.2
2021-10-22 12:05:00+05:30,18184.25,18185.05,18142.35,18147.75,0,0,-0.2,-0.06
2021-10-22 12:15:00+05:30,18145.6,18174.8,18129.75,18137.2,0,0,-0.06,0.15
2021-10-22 12:25:00+05:30,18136.7,18171.3,18132.45,18163.65,0,0,0.15,-0.13
2021-10-22 12:35:00+05:30,18163.9,18167.8,18135.35,18139.4,0,0,-0.13,0.12
2021-10-22 12:45:00+05:30,18140.35,18167.2,18139.0,18161.8,0,0,0.12,-0.33
2021-10-22 12:55:00+05:30,18160.9,18162.55,18093.95,18101.3,0,0,-0.33,-0.09
2021-10-22 13:05:00+05:30,18100.85,18120.35,18082.9,18084.2,0,0,-0.09,0.1
2021-10-22 13:15:00+05:30,18083.0,18110.0,18068.75,18101.55,0,0,0.1,-0.18
2021-10-22 13:25:00+05:30,18100.75,18101.9,18062.0,18069.2,0,0,-0.18,0.17
2021-10-22 13:35:00+05:30,18068.7,18103.15,18066.4,18099.9,0,0,0.17,-0.09
2021-10-22 13:45:00+05:30,18099.35,18118.25,18074.05,18084.1,0,0,-0.09,0.1
2021-10-22 13:55:00+05:30,18084.5,18113.95,18071.15,18101.6,0,0,0.1,0.22
2021-10-22 14:05:00+05:30,18102.3,18148.1,18084.35,18142.1,0,0,0.22,-0.37
2021-10-22 14:15:00+05:30,18142.05,18149.6,18069.35,18074.2,0,0,-0.37,0.07
2021-10-22 14:25:00+05:30,18073.5,18091.9,18035.05,18087.0,0,0,0.07,0.03
2021-10-22 14:35:00+05:30,18086.05,18105.15,18057.85,18093.1,0,0,0.03,0.19
2021-10-22 14:45:00+05:30,18094.3,18129.35,18089.75,18127.65,0,0,0.19,0.02
2021-10-22 14:55:00+05:30,18127.45,18139.1,18091.75,18130.4,0,0,0.02,-0.03
2021-10-22 15:05:00+05:30,18131.05,18136.2,18109.6,18124.5,0,0,-0.03,-0.05
2021-10-22 15:15:00+05:30,18122.85,18126.9,18098.1,18115.85,0,0,-0.05,-0.02
2021-10-22 15:25:00+05:30,18114.85,18122.7,18109.5,18111.5,0,0,-0.02,-0.18
2021-10-25 09:15:00+05:30,18229.5,18236.65,18079.35,18079.35,0,0,-0.18,-0.01
2021-10-25 09:25:00+05:30,18080.6,18097.15,18050.85,18078.4,0,0,-0.01,-0.11
2021-10-25 09:35:00+05:30,18078.8,18102.45,18053.65,18058.05,0,0,-0.11,-0.23
2021-10-25 09:45:00+05:30,18057.55,18057.75,17982.65,18016.05,0,0,-0.23,-0.11
2021-10-25 09:55:00+05:30,18016.4,18029.5,17970.3,17997.05,0,0,-0.11,0.07
2021-10-25 10:05:00+05:30,17999.35,18020.3,17992.55,18009.0,0,0,0.07,0.11
2021-10-25 10:15:00+05:30,18008.3,18042.25,17992.5,18028.5,0,0,0.11,0.14
2021-10-25 10:25:00+05:30,18027.15,18060.7,18001.75,18052.9,0,0,0.14,0.2
2021-10-25 10:35:00+05:30,18056.25,18096.4,18046.8,18088.8,0,0,0.2,0.04
2021-10-25 10:45:00+05:30,18089.8,18108.65,18073.7,18095.65,0,0,0.04,0.05
2021-10-25 10:55:00+05:30,18094.95,18111.8,18078.55,18104.45,0,0,0.05,0.06
2021-10-25 11:05:00+05:30,18104.8,18127.75,18090.45,18115.75,0,0,0.06,0.32
2021-10-25 11:15:00+05:30,18116.6,18174.25,18115.05,18173.8,0,0,0.32,-0.21
2021-10-25 11:25:00+05:30,18174.15,18174.15,18124.05,18134.95,0,0,-0.21,0.1
2021-10-25 11:35:00+05:30,18134.0,18153.05,18118.2,18153.05,0,0,0.1,0.07
2021-10-25 11:45:00+05:30,18152.7,18175.6,18145.6,18165.9,0,0,0.07,0.17
2021-10-25 11:55:00+05:30,18165.0,18206.4,18156.65,18196.7,0,0,0.17,-0.23
2021-10-25 12:05:00+05:30,18196.25,18221.55,18139.55,18154.0,0,0,-0.23,-0.17
2021-10-25 12:15:00+05:30,18153.45,18174.15,18122.05,18122.85,0,0,-0.17,0.16
2021-10-25 12:25:00+05:30,18122.75,18165.0,18119.05,18152.1,0,0,0.16,-0.04
2021-10-25 12:35:00+05:30,18151.75,18156.35,18136.85,18144.9,0,0,-0.04,0.02
2021-10-25 12:45:00+05:30,18144.6,18169.5,18135.85,18148.25,0,0,0.02,0.07
2021-10-25 12:55:00+05:30,18147.85,18163.8,18141.05,18160.65,0,0,0.07,-0.08
2021-10-25 13:05:00+05:30,18160.1,18178.15,18145.75,18146.3,0,0,-0.08,0.05
2021-10-25 13:15:00+05:30,18146.55,18161.7,18141.55,18155.1,0,0,0.05,-0.11
2021-10-25 13:25:00+05:30,18154.55,18164.7,18124.25,18135.55,0,0,-0.11,0.1
2021-10-25 13:35:00+05:30,18133.9,18189.85,18130.75,18154.55,0,0,0.1,-0.05
2021-10-25 13:45:00+05:30,18154.35,18158.25,18121.9,18144.85,0,0,-0.05,0.03
2021-10-25 13:55:00+05:30,18145.2,18167.1,18140.9,18149.75,0,0,0.03,-0.28
2021-10-25 14:05:00+05:30,18149.2,18157.8,18098.8,18098.8,0,0,-0.28,0.03
2021-10-25 14:15:00+05:30,18100.5,18107.55,18063.0,18104.15,0,0,0.03,-0.05
2021-10-25 14:25:00+05:30,18105.05,18128.6,18085.6,18095.85,0,0,-0.05,0.07
2021-10-25 14:35:00+05:30,18094.65,18120.85,18089.6,18109.35,0,0,0.07,0.12
2021-10-25 14:45:00+05:30,18107.4,18136.0,18107.1,18130.9,0,0,0.12,-0.07
2021-10-25 14:55:00+05:30,18132.25,18146.8,18106.25,18117.6,0,0,-0.07,0.01
2021-10-25 15:05:00+05:30,18117.7,18136.85,18112.55,18119.25,0,0,0.01,0.1
2021-10-25 15:15:00+05:30,18120.95,18140.95,18115.35,18137.45,0,0,0.1,-0.01
2021-10-25 15:25:00+05:30,18139.6,18140.15,18128.1,18136.5,0,0,-0.01,0.43
2021-10-26 09:15:00+05:30,18154.5,18226.3,18154.5,18214.75,0,0,0.43,0.17
2021-10-26 09:25:00+05:30,18215.1,18251.9,18208.55,18245.3,0,0,0.17,-0.11
2021-10-26 09:35:00+05:30,18244.75,18250.45,18221.05,18224.7,0,0,-0.11,0.16
2021-10-26 09:45:00+05:30,18223.75,18256.6,18214.3,18253.65,0,0,0.16,-0.01
2021-10-26 09:55:00+05:30,18253.25,18265.0,18237.95,18251.25,0,0,-0.01,-0.09
2021-10-26 10:05:00+05:30,18251.5,18256.9,18229.35,18234.65,0,0,-0.09,-0.27
2021-10-26 10:15:00+05:30,18234.35,18241.5,18171.0,18184.95,0,0,-0.27,0.06
2021-10-26 10:25:00+05:30,18184.55,18212.75,18168.7,18196.75,0,0,0.06,-0.17
2021-10-26 10:35:00+05:30,18196.4,18201.2,18161.35,18165.5,0,0,-0.17,-0.14
2021-10-26 10:45:00+05:30,18165.3,18165.4,18118.9,18139.4,0,0,-0.14,0.12
2021-10-26 10:55:00+05:30,18139.9,18160.6,18137.5,18160.6,0,0,0.12,0.01
2021-10-26 11:05:00+05:30,18160.0,18169.4,18135.85,18161.65,0,0,0.01,-0.29
2021-10-26 11:15:00+05:30,18163.0,18163.25,18101.95,18108.6,0,0,-0.29,0.1
2021-10-26 11:25:00+05:30,18108.85,18130.5,18100.3,18127.0,0,0,0.1,0.05
2021-10-26 11:35:00+05:30,18127.7,18144.7,18120.65,18135.35,0,0,0.05,-0.0
2021-10-26 11:45:00+05:30,18135.1,18145.45,18121.95,18135.05,0,0,-0.0,0.23
2021-10-26 11:55:00+05:30,18134.95,18189.35,18130.0,18177.35,0,0,0.23,-0.09
2021-10-26 12:05:00+05:30,18179.0,18185.8,18159.1,18160.45,0,0,-0.09,0.08
2021-10-26 12:15:00+05:30,18159.95,18175.4,18155.6,18175.3,0,0,0.08,0.01
2021-10-26 12:25:00+05:30,18176.0,18183.55,18166.15,18177.85,0,0,0.01,-0.3
2021-10-26 12:35:00+05:30,18177.3,18180.55,18108.9,18123.75,0,0,-0.3,0.15
2021-10-26 12:45:00+05:30,18125.05,18151.6,18124.5,18150.3,0,0,0.15,0.04
2021-10-26 12:55:00+05:30,18151.5,18186.25,18149.35,18158.45,0,0,0.04,0.04
2021-10-26 13:05:00+05:30,18158.3,18177.2,18152.45,18165.0,0,0,0.04,0.02
2021-10-26 13:15:00+05:30,18163.8,18181.9,18161.1,18169.15,0,0,0.02,0.11
2021-10-26 13:25:00+05:30,18169.0,18198.5,18159.95,18189.95,0,0,0.11,0.23
2021-10-26 13:35:00+05:30,18189.8,18233.2,18189.3,18230.95,0,0,0.23,-0.04
2021-10-26 13:45:00+05:30,18230.6,18236.05,18212.7,18223.35,0,0,-0.04,0.01
2021-10-26 13:55:00+05:30,18224.5,18233.8,18217.65,18224.65,0,0,0.01,0.12
2021-10-26 14:05:00+05:30,18225.45,18247.2,18204.6,18246.35,0,0,0.12,-0.06
2021-10-26 14:15:00+05:30,18246.85,18253.6,18230.5,18235.2,0,0,-0.06,0.06
2021-10-26 14:25:00+05:30,18235.35,18253.15,18235.35,18246.75,0,0,0.06,-0.08
2021-10-26 14:35:00+05:30,18247.05,18257.75,18213.2,18232.25,0,0,-0.08,0.05
2021-10-26 14:45:00+05:30,18233.15,18242.55,18228.2,18241.7,0,0,0.05,-0.07
2021-10-26 14:55:00+05:30,18242.1,18248.8,18229.2,18229.7,0,0,-0.07,0.18
2021-10-26 15:05:00+05:30,18232.7,18265.6,18229.85,18262.7,0,0,0.18,0.15
2021-10-26 15:15:00+05:30,18263.25,18292.4,18262.8,18289.85,0,0,0.15,0.1
2021-10-26 15:25:00+05:30,18291.0,18308.95,18290.65,18308.95,0,0,0.1,-0.05
2021-10-27 09:15:00+05:30,18295.85,18330.75,18260.15,18300.55,0,0,-0.05,-0.07
2021-10-27 09:25:00+05:30,18301.15,18321.05,18272.7,18287.7,0,0,-0.07,0.03
2021-10-27 09:35:00+05:30,18287.55,18306.35,18276.75,18292.5,0,0,0.03,0.08
2021-10-27 09:45:00+05:30,18292.25,18319.2,18291.65,18307.6,0,0,0.08,-0.03
2021-10-27 09:55:00+05:30,18307.2,18318.45,18297.4,18302.35,0,0,-0.03,-0.02
2021-10-27 10:05:00+05:30,18302.6,18307.45,18282.25,18298.95,0,0,-0.02,0.03
2021-10-27 10:15:00+05:30,18298.25,18314.55,18293.0,18304.9,0,0,0.03,-0.11
2021-10-27 10:25:00+05:30,18304.95,18307.05,18278.55,18285.05,0,0,-0.11,0.05
2021-10-27 10:35:00+05:30,18284.8,18298.85,18267.55,18294.75,0,0,0.05,0.03
2021-10-27 10:45:00+05:30,18295.25,18305.0,18284.6,18299.7,0,0,0.03,0.03
2021-10-27 10:55:00+05:30,18300.1,18305.9,18290.1,18304.55,0,0,0.03,0.02
2021-10-27 11:05:00+05:30,18303.6,18312.45,18296.9,18308.35,0,0,0.02,0.01
2021-10-27 11:15:00+05:30,18310.4,18314.9,18305.25,18310.95,0,0,0.01,0.04
2021-10-27 11:25:00+05:30,18311.8,18329.7,18310.75,18318.9,0,0,0.04,0.1
2021-10-27 11:35:00+05:30,18318.8,18339.8,18311.3,18337.7,0,0,0.1,-0.03
2021-10-27 11:45:00+05:30,18337.9,18340.75,18327.9,18332.5,0,0,-0.03,-0.13
2021-10-27 11:55:00+05:30,18332.8,18334.0,18307.95,18307.95,0,0,-0.13,-0.08
2021-10-27 12:05:00+05:30,18308.75,18315.6,18293.45,18294.15,0,0,-0.08,0.06
2021-10-27 12:15:00+05:30,18292.8,18308.6,18290.5,18305.55,0,0,0.06,0.05
2021-10-27 12:25:00+05:30,18306.0,18316.25,18300.8,18314.05,0,0,0.05,-0.1
2021-10-27 12:35:00+05:30,18313.9,18317.95,18292.05,18295.1,0,0,-0.1,0.03
2021-10-27 12:45:00+05:30,18295.35,18310.1,18295.25,18301.5,0,0,0.03,0.05
2021-10-27 12:55:00+05:30,18301.9,18318.55,18289.5,18310.55,0,0,0.05,0.0
2021-10-27 13:05:00+05:30,18310.4,18314.95,18292.95,18310.55,0,0,0.0,-0.02
2021-10-27 13:15:00+05:30,18310.7,18315.5,18299.85,18307.7,0,0,-0.02,0.06
2021-10-27 13:25:00+05:30,18307.75,18323.95,18296.95,18319.5,0,0,0.06,-0.09
2021-10-27 13:35:00+05:30,18318.7,18319.65,18301.4,18302.65,0,0,-0.09,0.05
2021-10-27 13:45:00+05:30,18302.25,18311.4,18296.85,18311.4,0,0,0.05,-0.03
2021-10-27 13:55:00+05:30,18311.95,18317.55,18304.75,18306.65,0,0,-0.03,0.04
2021-10-27 14:05:00+05:30,18306.2,18317.4,18304.6,18313.15,0,0,0.04,-0.3
2021-10-27 14:15:00+05:30,18312.5,18321.2,18241.2,18258.25,0,0,-0.3,-0.16
2021-10-27 14:25:00+05:30,18257.9,18267.5,18212.15,18229.45,0,0,-0.16,-0.04
2021-10-27 14:35:00+05:30,18229.05,18229.05,18202.2,18221.55,0,0,-0.04,0.08
2021-10-27 14:45:00+05:30,18221.0,18248.95,18218.9,18236.6,0,0,0.08,-0.13
2021-10-27 14:55:00+05:30,18236.05,18250.8,18203.5,18213.0,0,0,-0.13,0.08
2021-10-27 15:05:00+05:30,18214.6,18234.8,18210.6,18227.45,0,0,0.08,-0.24
2021-10-27 15:15:00+05:30,18226.9,18228.1,18182.7,18184.05,0,0,-0.24,-0.01
2021-10-27 15:25:00+05:30,18185.05,18187.2,18168.1,18181.5,0,0,-0.01,-0.14
2021-10-28 09:15:00+05:30,18187.65,18187.65,18128.85,18156.95,0,0,-0.14,-0.28
2021-10-28 09:25:00+05:30,18157.15,18158.4,18103.6,18105.6,0,0,-0.28,-0.19
2021-10-28 09:35:00+05:30,18105.55,18108.65,18070.45,18070.45,0,0,-0.19,0.16
2021-10-28 09:45:00+05:30,18067.75,18104.35,18064.15,18098.65,0,0,0.16,-0.18
2021-10-28 09:55:00+05:30,18098.7,18103.8,18054.8,18066.6,0,0,-0.18,0.14
2021-10-28 10:05:00+05:30,18067.05,18099.05,18060.55,18092.05,0,0,0.14,0.03
2021-10-28 10:15:00+05:30,18092.45,18099.6,18072.6,18096.9,0,0,0.03,-0.13
2021-10-28 10:25:00+05:30,18096.6,18103.35,18072.95,18073.9,0,0,-0.13,-0.15
2021-10-28 10:35:00+05:30,18073.95,18079.05,18045.55,18046.1,0,0,-0.15,-0.13
2021-10-28 10:45:00+05:30,18046.75,18052.05,18017.2,18021.95,0,0,-0.13,-0.08
2021-10-28 10:55:00+05:30,18022.2,18032.85,18007.25,18007.25,0,0,-0.08,0.17
2021-10-28 11:05:00+05:30,18006.7,18041.7,18003.8,18038.1,0,0,0.17,0.05
2021-10-28 11:15:00+05:30,18039.85,18056.3,18035.6,18047.75,0,0,0.05,-0.03
2021-10-28 11:25:00+05:30,18046.9,18051.95,18033.0,18042.7,0,0,-0.03,-0.01
2021-10-28 11:35:00+05:30,18043.15,18052.55,18029.65,18040.35,0,0,-0.01,0.2
2021-10-28 11:45:00+05:30,18038.85,18080.9,18038.85,18076.2,0,0,0.2,-0.08
2021-10-28 11:55:00+05:30,18076.15,18085.75,18054.65,18061.05,0,0,-0.08,-0.21
2021-10-28 12:05:00+05:30,18060.9,18064.0,18021.8,18023.75,0,0,-0.21,-0.08
2021-10-28 12:15:00+05:30,18023.35,18024.85,18005.05,18009.55,0,0,-0.08,-0.04
2021-10-28 12:25:00+05:30,18009.4,18011.4,17985.15,18003.15,0,0,-0.04,0.04
2021-10-28 12:35:00+05:30,18001.35,18024.2,17998.1,18011.05,0,0,0.04,0.11
2021-10-28 12:45:00+05:30,18011.3,18031.25,18002.85,18030.15,0,0,0.11,-0.01
2021-10-28 12:55:00+05:30,18031.05,18040.05,18019.0,18027.8,0,0,-0.01,-0.11
2021-10-28 13:05:00+05:30,18029.25,18045.8,18007.35,18007.35,0,0,-0.11,0.08
2021-10-28 13:15:00+05:30,18007.85,18036.05,18005.9,18022.6,0,0,0.08,-0.18
2021-10-28 13:25:00+05:30,18022.8,18030.5,17980.95,17990.65,0,0,-0.18,-0.07
2021-10-28 13:35:00+05:30,17991.9,17994.15,17962.3,17978.75,0,0,-0.07,-0.15
2021-10-28 13:45:00+05:30,17978.85,17990.85,17952.2,17952.2,0,0,-0.15,-0.12
2021-10-28 13:55:00+05:30,17952.5,17961.5,17929.1,17929.95,0,0,-0.12,0.11
2021-10-28 14:05:00+05:30,17930.4,17954.55,17929.75,17950.4,0,0,0.11,-0.06
2021-10-28 14:15:00+05:30,17950.1,17966.55,17933.6,17940.3,0,0,-0.06,-0.12
2021-10-28 14:25:00+05:30,17939.4,17944.05,17908.75,17918.85,0,0,-0.12,-0.09
2021-10-28 14:35:00+05:30,17919.25,17929.1,17896.95,17901.95,0,0,-0.09,-0.18
2021-10-28 14:45:00+05:30,17901.65,17903.15,17866.85,17870.4,0,0,-0.18,0.23
2021-10-28 14:55:00+05:30,17871.4,17924.75,17861.3,17911.7,0,0,0.23,-0.32
2021-10-28 15:05:00+05:30,17913.55,17916.15,17849.55,17854.45,0,0,-0.32,-0.25
2021-10-28 15:15:00+05:30,17853.65,17862.45,17800.8,17810.0,0,0,-0.25,0.3
2021-10-28 15:25:00+05:30,17810.45,17866.8,17810.45,17862.9,0,0,0.3,-1.08
2021-10-29 09:15:00+05:30,17833.05,17833.05,17616.2,17670.7,0,0,-1.08,0.26
2021-10-29 09:25:00+05:30,17676.85,17740.65,17634.15,17717.3,0,0,0.26,0.3
2021-10-29 09:35:00+05:30,17713.75,17789.0,17674.7,17770.25,0,0,0.3,0.41
2021-10-29 09:45:00+05:30,17772.85,17863.95,17767.4,17842.25,0,0,0.41,-0.16
2021-10-29 09:55:00+05:30,17841.35,17864.35,17779.6,17814.35,0,0,-0.16,0.24
2021-10-29 10:05:00+05:30,17814.95,17857.55,17774.3,17857.55,0,0,0.24,0.01
2021-10-29 10:15:00+05:30,17856.2,17881.9,17838.75,17860.1,0,0,0.01,0.03
2021-10-29 10:25:00+05:30,17859.1,17871.7,17826.65,17864.85,0,0,0.03,0.19
2021-10-29 10:35:00+05:30,17865.2,17902.7,17855.65,17898.7,0,0,0.19,0.02
2021-10-29 10:45:00+05:30,17899.2,17911.5,17876.3,17901.75,0,0,0.02,-0.02
2021-10-29 10:55:00+05:30,17900.75,17913.95,17880.65,17899.0,0,0,-0.02,-0.37
2021-10-29 11:05:00+05:30,17898.25,17915.3,17826.2,17832.3,0,0,-0.37,0.08
2021-10-29 11:15:00+05:30,17834.3,17877.3,17825.6,17847.3,0,0,0.08,0.05
2021-10-29 11:25:00+05:30,17846.85,17872.75,17843.85,17855.4,0,0,0.05,0.01
2021-10-29 11:35:00+05:30,17854.85,17877.55,17823.0,17857.3,0,0,0.01,-0.05
2021-10-29 11:45:00+05:30,17857.0,17865.95,17845.6,17847.85,0,0,-0.05,-0.03
2021-10-29 11:55:00+05:30,17847.75,17851.05,17827.85,17841.95,0,0,-0.03,-0.12
2021-10-29 12:05:00+05:30,17842.1,17845.2,17791.8,17820.35,0,0,-0.12,0.02
2021-10-29 12:15:00+05:30,17820.85,17837.3,17808.2,17823.7,0,0,0.02,-0.25
2021-10-29 12:25:00+05:30,17823.6,17830.8,17775.15,17779.7,0,0,-0.25,0.12
2021-10-29 12:35:00+05:30,17780.7,17804.85,17774.55,17801.8,0,0,0.12,0.01
2021-10-29 12:45:00+05:30,17800.15,17815.4,17779.15,17803.2,0,0,0.01,-0.14
2021-10-29 12:55:00+05:30,17802.6,17825.55,17777.25,17778.5,0,0,-0.14,-0.2
2021-10-29 13:05:00+05:30,17777.6,17777.6,17724.05,17742.25,0,0,-0.2,-0.1
2021-10-29 13:15:00+05:30,17742.6,17742.6,17705.4,17723.8,0,0,-0.1,-0.0
2021-10-29 13:25:00+05:30,17723.45,17757.8,17700.65,17723.25,0,0,-0.0,0.11
2021-10-29 13:35:00+05:30,17722.65,17760.0,17714.7,17742.65,0,0,0.11,0.01
2021-10-29 13:45:00+05:30,17741.1,17753.75,17727.5,17743.7,0,0,0.01,-0.14
2021-10-29 13:55:00+05:30,17743.25,17749.6,17709.75,17718.05,0,0,-0.14,-0.42
2021-10-29 14:05:00+05:30,17717.45,17717.45,17638.25,17643.15,0,0,-0.42,0.27
2021-10-29 14:15:00+05:30,17642.8,17697.7,17615.3,17691.4,0,0,0.27,0.29
2021-10-29 14:25:00+05:30,17690.45,17753.2,17665.0,17742.3,0,0,0.29,-0.19
2021-10-29 14:35:00+05:30,17742.0,17765.2,17693.25,17709.3,0,0,-0.19,0.26
2021-10-29 14:45:00+05:30,17710.45,17764.7,17709.6,17754.85,0,0,0.26,-0.38
2021-10-29 14:55:00+05:30,17755.6,17760.95,17669.4,17686.6,0,0,-0.38,-0.23
2021-10-29 15:05:00+05:30,17685.25,17685.8,17634.65,17645.85,0,0,-0.23,0.16
2021-10-29 15:15:00+05:30,17647.75,17683.6,17638.45,17673.85,0,0,0.16,0.2
2021-10-29 15:25:00+05:30,17673.85,17718.35,17673.85,17708.8,0,0,0.2,-0.01
2021-11-01 09:15:00+05:30,17783.15,17832.7,17699.0,17706.9,0,0,-0.01,0.28
2021-11-01 09:25:00+05:30,17705.6,17765.25,17704.25,17756.1,0,0,0.28,0.05
2021-11-01 09:35:00+05:30,17756.5,17789.0,17753.8,17765.5,0,0,0.05,0.15
2021-11-01 09:45:00+05:30,17765.45,17804.15,17755.45,17791.4,0,0,0.15,0.09
2021-11-01 09:55:00+05:30,17792.9,17821.0,17788.55,17807.9,0,0,0.09,-0.26
2021-11-01 10:05:00+05:30,17807.65,17808.4,17753.2,17761.1,0,0,-0.26,0.0
2021-11-01 10:15:00+05:30,17761.15,17777.1,17725.45,17761.55,0,0,0.0,-0.05
2021-11-01 10:25:00+05:30,17762.3,17778.8,17747.3,17752.2,0,0,-0.05,-0.05
2021-11-01 10:35:00+05:30,17751.9,17754.0,17737.05,17742.65,0,0,-0.05,-0.01
2021-11-01 10:45:00+05:30,17741.25,17748.75,17701.7,17740.4,0,0,-0.01,-0.01
2021-11-01 10:55:00+05:30,17741.35,17752.9,17729.95,17737.8,0,0,-0.01,0.07
2021-11-01 11:05:00+05:30,17736.75,17758.75,17724.55,17749.75,0,0,0.07,0.01
2021-11-01 11:15:00+05:30,17750.1,17756.95,17721.85,17752.15,0,0,0.01,0.06
2021-11-01 11:25:00+05:30,17752.05,17768.2,17738.0,17763.05,0,0,0.06,0.03
